ad_id,source_url,title,price_nok,price_predicted,price_residual_pct,deal_label,condition_score,groupset_tier,brand_tier,carbon_frame,carbon_wheels,electronic_shifting,bike_age,framesize_cm,tilstand,brand,groupset
399500331,https://www.finn.no/recommerce/forsale/item/399500331,"Merida Scultura 8000e/Di2, M.",35000.0,20447.912,71.16661991105258,bad_deal,3.0,4,2,1,0,1,5.0,54.0,Pent brukt - I god stand,Merida,Shimano Ultegra Di2
451893626,https://www.finn.no/recommerce/forsale/item/451893626,Giant Liv Lagma PRO 0 - SRAM Force AXS eTap,40000.0,34682.31,15.332576238042833,ok_deal,3.0,4,3,1,1,1,5.0,52.0,Pent brukt - I god stand,Giant,SRAM Force AXS eTap
451887774,https://www.finn.no/recommerce/forsale/item/451887774,Giant TCR PRO 1 - SRAM AXS eTap,40000.0,27713.33,44.33487382150892,bad_deal,3.0,2,3,1,1,1,5.0,54.0,Pent brukt - I god stand,Giant,SRAM AXS eTap
452354738,https://www.finn.no/recommerce/forsale/item/452354738,TREK DOMANE/ EMONDA SL7 - BYTTET RAMME 58 (L),16500.0,20909.719,-21.089325986271337,good_deal,3.0,0,3,1,1,0,5.0,58.0,Pent brukt - I god stand,Trek,
452638946,https://www.finn.no/recommerce/forsale/item/452638946,Giant TCR Composite 2 M,25000.0,29948.678,-16.523860513196958,ok_deal,3.0,4,3,0,0,1,5.0,54.0,Pent brukt - I god stand,Giant,Shimano Ultegra Di2
404305933,https://www.finn.no/recommerce/forsale/item/404305933,Pinarello vintage/retro landeveissykkel.,20000.0,11846.581,68.8250804824935,bad_deal,4.0,0,4,0,0,0,5.0,54.0,Som ny - Ikke synlig brukt,Pinarello,
452635824,https://www.finn.no/recommerce/forsale/item/452635824,Bianchi Infinito XE ultegra,20000.0,13998.271,42.87478294962478,bad_deal,3.0,4,3,1,0,0,5.0,57.0,Pent brukt - I god stand,Bianchi,Shimano Ultegra
452634476,https://www.finn.no/recommerce/forsale/item/452634476,Scott Foil 10 xs,25000.0,23838.24,4.873513120946444,ok_deal,4.0,4,3,1,0,1,8.0,50.0,Som ny - Ikke synlig brukt,Scott,Shimano Ultegra Di2
430249450,https://www.finn.no/recommerce/forsale/item/430249450,Canyon Ultimate CF SLX F10,9500.0,14790.72,-35.77053601428841,good_deal,3.0,5,3,1,0,0,5.0,54.0,Pent brukt - I god stand,Canyon,Shimano Dura-Ace
452617613,https://www.finn.no/recommerce/forsale/item/452617613,Scott Addict RC 15,30000.0,13728.012,118.53128198474208,bad_deal,3.0,0,3,1,0,0,6.0,56.0,Pent brukt - I god stand,Scott,
452604639,https://www.finn.no/recommerce/forsale/item/452604639,Merida Mission Road 400 Gravel,12000.0,7945.25,51.033636449450924,bad_deal,3.0,3,2,0,0,0,5.0,54.0,Pent brukt - I god stand,Merida,Shimano 105
452599982,https://www.finn.no/recommerce/forsale/item/452599982,Orbea orca aero,28000.0,38356.11,-26.999895306769496,good_deal,3.0,4,3,0,1,1,7.0,53.0,Pent brukt - I god stand,Orbea,Shimano Ultegra Di2
351051619,https://www.finn.no/recommerce/forsale/item/351051619,"Trek Equinox TTI, landeveisykkel med temporamme, str 54cm",16900.0,16386.062,3.1364307319101217,ok_deal,5.0,4,3,0,0,0,5.0,54.0,Helt ny - Uåpnet/med lapp,Trek,Shimano Ultegra
452563883,https://www.finn.no/recommerce/forsale/item/452563883,Specialized Roubaix SL4,19500.0,24152.05,-19.261514574412598,ok_deal,3.0,4,4,1,1,0,5.0,54.0,Pent brukt - I god stand,Specialized,Shimano Ultegra
452543371,https://www.finn.no/recommerce/forsale/item/452543371,Carrera Mercurio,6990.0,9349.719,-25.238392866095573,good_deal,3.0,0,1,0,0,0,5.0,54.0,Pent brukt - I god stand,Carrera,
452553636,https://www.finn.no/recommerce/forsale/item/452553636,Jamis Xenith Carbon / Shimano 105 / Mavic Cosmic SLE – Bygd 2025,18500.0,22530.826,-17.890272381163896,ok_deal,4.0,3,1,1,0,0,1.0,56.0,Som ny - Ikke synlig brukt,Jamis,Shimano 105
351046891,https://www.finn.no/recommerce/forsale/item/351046891,"Team Miyata, veteransykkel, str 60",12000.0,18212.797,-34.11226138214975,good_deal,5.0,0,1,0,0,0,5.0,60.0,Helt ny - Uåpnet/med lapp,Miyata,Suntour Superbe
452368456,https://www.finn.no/recommerce/forsale/item/452368456,Scott Addict RC (Large) med Hunt karbonhjulsett til salgs!,30000.0,38212.434,-21.49152205551551,good_deal,3.0,4,3,1,1,1,5.0,56.0,Pent brukt - I god stand,Scott,SRAM Force eTap AXS
452548168,https://www.finn.no/recommerce/forsale/item/452548168,Merida Scultura 8000 - Ultegra Di2 - 54 - Wattmåler,33000.0,41009.324,-19.530495494212587,ok_deal,3.0,4,2,1,1,1,2.0,54.0,Pent brukt - I god stand,Merida,Shimano Ultegra Di2
375684191,https://www.finn.no/recommerce/forsale/item/375684191,Fantastisk racing sykkel med høy toppfart,9900.0,6748.5312,46.698587192583574,bad_deal,3.0,2,1,0,0,0,5.0,54.0,Pent brukt - I god stand,,Shimano 600
414643306,https://www.finn.no/recommerce/forsale/item/414643306,Miyata,8000.0,10514.512,-23.91467893146191,good_deal,4.0,0,1,0,0,0,5.0,54.0,Som ny - Ikke synlig brukt,Miyata,
452497872,https://www.finn.no/recommerce/forsale/item/452497872,Aeroad CF SLX 7 Di2,51000.0,25856.885,97.23953779536927,bad_deal,3.0,3,3,1,0,1,5.0,54.0,Pent brukt - I god stand,Canyon,Shimano 105 Di2
452344687,https://www.finn.no/recommerce/forsale/item/452344687,Jamis Ventura Race,7000.0,9750.606,-28.209593533895777,good_deal,3.0,0,1,0,0,0,5.0,56.0,Pent brukt - I god stand,Jamis,
452488901,https://www.finn.no/recommerce/forsale/item/452488901,Nakamura landeveissykkel 53cm full karbon herre,7500.0,7389.7163,1.4923941163749057,ok_deal,2.0,0,2,1,0,0,5.0,53.0,Godt brukt - Synlig brukt,Nakamura,
452466255,https://www.finn.no/recommerce/forsale/item/452466255,Merida Scultura 9000E,19000.0,31088.887,-38.88491353233012,good_deal,3.0,5,2,1,1,1,5.0,52.0,Pent brukt - I god stand,Merida,SRAM Red
431899048,https://www.finn.no/recommerce/forsale/item/431899048,"Helt RÅ!! Giant TCR Advanced SL 0, Dura Ace Di2, kun 6,5",26000.0,28763.47,-9.607570420299673,ok_deal,3.0,5,3,1,1,1,9.0,54.0,Pent brukt - I god stand,Giant,Shimano Dura Ace Di2
354809874,https://www.finn.no/recommerce/forsale/item/354809874,Colnago Super Profil,19000.0,16597.422,14.475610387531948,ok_deal,3.0,5,4,0,0,0,42.0,50.0,,Colnago,Campagnolo Record
443113482,https://www.finn.no/recommerce/forsale/item/443113482,"Meget pen italiensk banesykkel: Wilier Pista, str. S/M (ca 52/54) Miche hjulsett",6500.0,19903.416,-67.34228940953034,good_deal,4.0,0,4,0,0,0,5.0,52.0,Som ny - Ikke synlig brukt,Wilier,
452450086,https://www.finn.no/recommerce/forsale/item/452450086,Hard rock equilibrium,5900.0,10188.681,-42.09260065623146,good_deal,2.0,0,4,0,0,0,5.0,54.0,Godt brukt - Synlig brukt,Specialized,
452444424,https://www.finn.no/recommerce/forsale/item/452444424,Hard Rocx Road Race 3 – Full Dura-Ace & Ritchey Carbon,9900.0,9186.901,7.762123531220731,ok_deal,3.0,5,1,0,0,0,5.0,54.0,Pent brukt - I god stand,Hard Rocx,Shimano Dura-Ace
452432100,https://www.finn.no/recommerce/forsale/item/452432100,"Cannondale caad13 Ultegra, kun 8,2kg",19000.0,10655.261,78.31567391657602,bad_deal,3.0,4,3,0,0,0,5.0,56.0,Pent brukt - I god stand,Cannondale,Shimano Ultegra
450601047,https://www.finn.no/recommerce/forsale/item/450601047,Gravelsykkel Ns Bikes RAG+ 2,20000.0,11467.962,74.39890496562562,bad_deal,4.0,0,1,0,0,0,5.0,58.0,Som ny - Ikke synlig brukt,NS Bikes,
416342122,https://www.finn.no/recommerce/forsale/item/416342122,Fuji fc440 2.3 Altamira,6800.0,10811.621,-37.104714075385466,good_deal,3.0,0,3,1,0,0,5.0,53.0,Pent brukt - I god stand,Fuji,
405620203,https://www.finn.no/recommerce/forsale/item/405620203,Everest Tiagra Road Racer,6000.0,7129.646,-15.844349028165913,ok_deal,2.0,3,1,0,0,0,5.0,61.0,Godt brukt - Synlig brukt,Everest,Shimano 105
443029050,https://www.finn.no/recommerce/forsale/item/443029050,Cannondale,8500.0,11831.732,-28.15929487819682,good_deal,4.0,1,3,0,0,0,1.0,54.0,Som ny - Ikke synlig brukt,Cannondale,Shimano Claris
452023913,https://www.finn.no/recommerce/forsale/item/452023913,Argon 18 Gallium Sram Red/Force,32500.0,13442.556,141.7695028549215,bad_deal,3.0,5,1,0,0,0,3.0,48.0,Pent brukt - I god stand,Argon 18,SRAM Red/Force
427762040,https://www.finn.no/recommerce/forsale/item/427762040,Dare MA AFO str S med 105 Di2,29000.0,26104.066,11.093802584936105,ok_deal,3.0,3,1,0,0,1,5.0,52.0,Pent brukt - I god stand,Dare,Shimano 105 Di2
452339194,https://www.finn.no/recommerce/forsale/item/452339194,Bmc teammachine slr01,9999.0,10595.137,-5.626512753677155,ok_deal,2.0,0,4,1,0,0,5.0,54.0,Godt brukt - Synlig brukt,BMC,
431377970,https://www.finn.no/recommerce/forsale/item/431377970,Full carbon Trek Emonda S5 56 cm (medium),11000.0,12201.023,-9.843628640271596,ok_deal,3.0,3,3,1,0,0,11.0,56.0,Pent brukt - I god stand,Trek,Shimano 105
452336080,https://www.finn.no/recommerce/forsale/item/452336080,Biancho Carbon 928,7500.0,14930.267,-49.76646968102297,good_deal,4.0,0,3,1,0,0,5.0,54.0,Som ny - Ikke synlig brukt,Bianchi,
106654871,https://www.finn.no/recommerce/forsale/item/106654871,"Trek 5500 med full Dura-ace gruppe,56cm",10000.0,15408.086,-35.09901203456992,good_deal,3.0,5,3,1,0,0,28.0,56.0,Pent brukt - I god stand,Trek,Shimano Dura-Ace
452318064,https://www.finn.no/recommerce/forsale/item/452318064,Trek Madone 3.1 landeveissykkel 51 cm,10000.0,8216.207,21.71066237699973,bad_deal,3.0,0,3,1,0,0,14.0,51.0,Pent brukt - I god stand,Trek,
406973677,https://www.finn.no/recommerce/forsale/item/406973677,Merida Scultura 2024,44000.0,42452.723,3.644706975047703,ok_deal,4.0,5,2,1,1,0,2.0,54.0,Som ny - Ikke synlig brukt,Merida,Shimano Dura-Ace
428447125,https://www.finn.no/recommerce/forsale/item/428447125,Dare Va-AFO,55000.0,20399.312,169.6169294921091,bad_deal,3.0,5,1,1,1,0,5.0,56.0,Pent brukt - I god stand,Dare,Shimano Dura-Ace/Ultegra
422617590,https://www.finn.no/recommerce/forsale/item/422617590,Giant SCR racercross / landevei – 2022,6500.0,13597.366,-52.19662470536753,good_deal,3.0,0,3,0,0,0,4.0,54.0,Pent brukt - I god stand,Giant,
423963419,https://www.finn.no/recommerce/forsale/item/423963419,Canyon Ultimate,40000.0,46220.062,-13.45749478378572,ok_deal,3.0,3,3,0,1,1,1.0,50.0,Pent brukt - I god stand,Canyon,SRAM Rival AXS
452296052,https://www.finn.no/recommerce/forsale/item/452296052,Canyon Endurace CF SL,9500.0,17442.455,-45.53519010111038,good_deal,3.0,4,3,1,0,0,8.0,52.0,Pent brukt - I god stand,Canyon,Shimano Ultegra
452290105,https://www.finn.no/recommerce/forsale/item/452290105,Trek Madone 4.5 Fullkarbon med utstyr selges,7000.0,14732.477,-52.48592475064391,good_deal,3.0,4,3,1,0,0,5.0,54.0,Pent brukt - I god stand,Trek,Shimano Ultegra
452286816,https://www.finn.no/recommerce/forsale/item/452286816,Cannondale caad 4 Neoretro str 52,16000.0,26064.113,-38.61291259998445,good_deal,3.0,4,3,0,1,0,5.0,52.0,Pent brukt - I god stand,Cannondale,Shimano Ultegra
428767591,https://www.finn.no/recommerce/forsale/item/428767591,Dare VSRU str. L,50000.0,33241.99,50.41218225867159,bad_deal,3.0,4,1,0,1,1,5.0,56.0,Pent brukt - I god stand,Dare,Shimano Ultegra Di2
399662623,https://www.finn.no/recommerce/forsale/item/399662623,Merida sykkel silex 300 ny pris large størrelse,15000.0,10740.16,39.6627218009508,bad_deal,4.0,0,2,0,0,0,5.0,56.0,Som ny - Ikke synlig brukt,Merida,
423757268,https://www.finn.no/recommerce/forsale/item/423757268,Canyon Endurace CF SL 8 Disc eTap - SRAM Force AXS Powermeter - Large,34000.0,49106.094,-30.762157191540002,good_deal,3.0,4,3,1,1,1,4.0,56.0,Pent brukt - I god stand,Canyon,SRAM Force AXS
443040277,https://www.finn.no/recommerce/forsale/item/443040277,Specialized TARMAC Expert Disc | 56 | Carbon hjulesett 44mm | Shimano Ultegra,19000.0,23801.074,-20.17167029783812,good_deal,2.0,4,4,1,1,0,5.0,56.0,Godt brukt - Synlig brukt,Specialized,Shimano Ultegra 6800
452210243,https://www.finn.no/recommerce/forsale/item/452210243,white Aero Interceptor 54,9999.0,11092.161,-9.85525831912722,ok_deal,4.0,0,1,0,0,0,5.0,54.0,Som ny - Ikke synlig brukt,White,
442892847,https://www.finn.no/recommerce/forsale/item/442892847,"Bianchi carbon landeveissykkel – 53 cm – Lett og rask, lit brukt",7500.0,12144.959,-38.245983295216845,good_deal,4.0,0,3,1,0,0,5.0,53.0,Som ny - Ikke synlig brukt,Bianchi,
439846535,https://www.finn.no/recommerce/forsale/item/439846535,"Ridley fenix slic, størrelse L, ultegra di2",30000.0,36827.336,-18.538772256257506,ok_deal,3.0,4,3,1,1,1,5.0,56.0,Pent brukt - I god stand,Ridley,Shimano Ultegra Di2
452192411,https://www.finn.no/recommerce/forsale/item/452192411,Scott CR1 Team str. 54,5000.0,13125.84,-61.90719939051519,good_deal,3.0,3,3,1,0,0,5.0,54.0,Pent brukt - I god stand,Scott,Shimano 105
452179442,https://www.finn.no/recommerce/forsale/item/452179442,Trek Madone 5.2 OCLV Carbon,12000.0,11031.928,8.775186793587576,ok_deal,2.0,4,3,1,0,0,17.0,56.0,Godt brukt - Synlig brukt,Trek,Shimano Ultegra
407387899,https://www.finn.no/recommerce/forsale/item/407387899,Gavia Strada landeveissykkel str 58,8000.0,9180.463,-12.858424511801875,ok_deal,1.0,0,1,0,0,0,7.0,58.0,Må fikses - Noen mangler/ødelagte deler,Gavia,
452128196,https://www.finn.no/recommerce/forsale/item/452128196,Specialized TARMAC SL7 COMP DI2 (58),35000.0,38594.324,-9.313090179731132,ok_deal,3.0,3,4,1,0,1,5.0,58.0,Pent brukt - I god stand,Specialized,Shimano 105 Di2
407849158,https://www.finn.no/recommerce/forsale/item/407849158,Corratech sport og fritid sykkel,5000.0,7712.7954,-35.17266134901007,good_deal,3.0,2,1,0,0,0,5.0,54.0,Pent brukt - I god stand,Corratec,Shimano
426328248,https://www.finn.no/recommerce/forsale/item/426328248,"Canyon Endurace 8 AL 2018 – Str. M – Meget pen, Ultegra og Zonda-hjul",14000.0,13885.421,0.825175573722748,ok_deal,3.0,4,3,0,0,0,8.0,54.0,Pent brukt - I god stand,Canyon,Shimano Ultegra
452131071,https://www.finn.no/recommerce/forsale/item/452131071,"Giant landeveissykkel L 28""/700c unisex",16000.0,9668.345,65.48851383052275,bad_deal,3.0,0,3,0,0,0,5.0,56.0,Pent brukt - I god stand,Giant,
452116800,https://www.finn.no/recommerce/forsale/item/452116800,DBS LaMigliore landeveissykkel,11000.0,13505.924,-18.55425708019036,ok_deal,3.0,3,1,0,1,0,5.0,58.0,Pent brukt - I god stand,DBS,Campagnolo Centaur 2x10
452111456,https://www.finn.no/recommerce/forsale/item/452111456,Canyon Ultimate SLX Ultegra Di2 XXXS,21000.0,22346.55,-6.025765651403487,ok_deal,3.0,4,3,1,0,1,9.0,54.0,Pent brukt - I god stand,Canyon,Shimano Ultegra Di2
437593287,https://www.finn.no/recommerce/forsale/item/437593287,Focus Paralane Carbon 105 Disc -58/XL - Endurance (helårsracer/gravel),17000.0,15193.036,11.893369115900331,ok_deal,3.0,3,3,1,0,0,5.0,58.0,Pent brukt - I god stand,Focus,Shimano 105
452103435,https://www.finn.no/recommerce/forsale/item/452103435,Trek Emonda SL6 - str 52,20000.0,17884.117,11.831072176036086,ok_deal,3.0,4,3,1,0,0,5.0,52.0,Pent brukt - I god stand,Trek,Shimano Ultegra
434983228,https://www.finn.no/recommerce/forsale/item/434983228,BMC TIMEMACHINE TMR01 m/2 hjulsett,28000.0,34333.496,-18.446988551518167,ok_deal,3.0,4,4,1,1,1,5.0,54.0,Pent brukt - I god stand,BMC,Shimano Ultegra Di2
369295337,https://www.finn.no/recommerce/forsale/item/369295337,Specialized S-Works Tarmac Disc,22500.0,16905.115,33.09580968870485,bad_deal,3.0,4,4,1,1,0,12.0,49.0,Pent brukt - I god stand,Specialized,SRAM Force
452078793,https://www.finn.no/recommerce/forsale/item/452078793,Giant Tcr sl0 str M/L,34500.0,38947.66,-11.419582430387095,ok_deal,3.0,4,3,1,1,1,6.0,54.0,Pent brukt - I god stand,Giant,Shimano Ultegra Di2 12s
452045007,https://www.finn.no/recommerce/forsale/item/452045007,NY PRIS | Trek Madone full-karbon landeveissykkel,14000.0,11539.509,21.322321910873963,bad_deal,3.0,0,3,1,1,0,16.0,54.0,,Trek,
452041326,https://www.finn.no/recommerce/forsale/item/452041326,Temposykkel,25000.0,16798.799,48.820164202123365,bad_deal,2.0,4,1,1,1,0,5.0,54.0,Godt brukt - Synlig brukt,,SRAM Force
433477790,https://www.finn.no/recommerce/forsale/item/433477790,Colnago v4rs rammesett,45000.0,13603.347,230.80094964567758,bad_deal,4.0,0,4,1,0,0,5.0,54.0,Som ny - Ikke synlig brukt,Colnago,
452024418,https://www.finn.no/recommerce/forsale/item/452024418,"Wilierlandeveissykkel XL 28""/700c unisex",19999.0,20010.191,-0.05592853173060837,ok_deal,4.0,0,4,0,0,0,5.0,58.0,Som ny - Ikke synlig brukt,Wilier,
442791713,https://www.finn.no/recommerce/forsale/item/442791713,Cannondale Landevei Herre,5280.0,8201.996,-35.6254265467962,good_deal,3.0,2,3,0,0,0,5.0,54.0,Pent brukt - I god stand,Cannondale,Shimano
451994669,https://www.finn.no/recommerce/forsale/item/451994669,"Giant TCR Advance, Full karbon landeveissykkel",15000.0,31332.996,-52.12714432057759,good_deal,3.0,4,3,1,1,0,5.0,52.0,,Giant,Shimano Ultegra
451967283,https://www.finn.no/recommerce/forsale/item/451967283,Merida Racelite 904,9500.0,11736.213,-19.053956429260996,ok_deal,4.0,3,2,0,0,0,5.0,54.0,Som ny - Ikke synlig brukt,Merida,Shimano 105
451964004,https://www.finn.no/recommerce/forsale/item/451964004,CANYON Endurace CF SLX 8.0 - Medium,32000.0,36657.875,-12.706342088841756,ok_deal,3.0,4,3,1,1,1,5.0,54.0,Pent brukt - I god stand,Canyon,Shimano Ultegra Di2
433167947,https://www.finn.no/recommerce/forsale/item/433167947,Gekko Feather Rce Fullkarbon Landeveissykkel str 54,29990.0,29902.387,0.2929976194678231,ok_deal,4.0,3,1,1,0,1,5.0,54.0,Som ny - Ikke synlig brukt,Gekko,Shimano 105 Di2
432954484,https://www.finn.no/recommerce/forsale/item/432954484,Specialized Venge str 54- Billig ved rask handel,22000.0,20697.186,6.294645473290969,ok_deal,3.0,4,4,1,0,1,12.0,54.0,Pent brukt - I god stand,Specialized,SRAM Force
451950114,https://www.finn.no/recommerce/forsale/item/451950114,"Bianchi D2 Super Pista 125-årsjubileum: en interessant, stilig og unik sykkel!",12000.0,10671.85,12.445362699435412,ok_deal,3.0,0,3,0,0,0,5.0,55.0,Pent brukt - I god stand,Bianchi,
432946070,https://www.finn.no/recommerce/forsale/item/432946070,Specialized Amira Expert landeveissykkel/ Karbonramme og Ultegra-komponenter,20000.0,24039.148,-16.802377372066594,ok_deal,4.0,4,4,1,0,0,8.0,54.0,Som ny - Ikke synlig brukt,Specialized,Shimano Ultegra
451930130,https://www.finn.no/recommerce/forsale/item/451930130,Scott Addict RC30 2025,39500.0,38586.56,2.3672528453935597,ok_deal,3.0,0,3,1,0,0,1.0,54.0,Pent brukt - I god stand,Scott,
441409572,https://www.finn.no/recommerce/forsale/item/441409572,Orbea Orca Aero M20iLTD OMX,49000.0,54782.914,-10.556054130129818,ok_deal,4.0,4,3,1,1,1,3.0,55.0,Som ny - Ikke synlig brukt,Orbea,Shimano Ultegra Di2 R-8150
451894192,https://www.finn.no/recommerce/forsale/item/451894192,Canyon Aeroad CF SLX 8.0 Di2 Str.L/57,29000.0,22407.053,29.423536168639703,bad_deal,3.0,4,3,1,0,1,8.0,56.0,Pent brukt - I god stand,Canyon,Shimano Ultegra Di2
451856553,https://www.finn.no/recommerce/forsale/item/451856553,Trek Domane SL7,47000.0,25985.088,80.87296913456599,bad_deal,3.0,0,3,0,1,1,5.0,54.0,Pent brukt - I god stand,Trek,
419404830,https://www.finn.no/recommerce/forsale/item/419404830,"Spesiell landeveissykkel, bud ønskes. Alltid innelagret og godt vedlikeholdt",9000.0,16619.17,-45.84567073862251,good_deal,3.0,0,1,0,0,0,3.0,54.0,Pent brukt - I god stand,BH,
433750918,https://www.finn.no/recommerce/forsale/item/433750918,Ønsker å kjøpe temposykkel,25000.0,9096.831,174.82097721401308,bad_deal,3.0,0,1,0,0,0,5.0,54.0,Pent brukt - I god stand,,
442774539,https://www.finn.no/recommerce/forsale/item/442774539,Cannondale Synapse str 56 m Di2 m utstyr,19000.0,23215.777,-18.159104824827,ok_deal,3.0,4,3,1,0,1,9.0,56.0,Pent brukt - I god stand,Cannondale,Shimano Ultegra Di2
357716667,https://www.finn.no/recommerce/forsale/item/357716667,S-Works Venge karbon sykkel,27500.0,12042.97,128.3489921870749,bad_deal,3.0,0,4,1,0,0,5.0,54.0,,Specialized,
418931943,https://www.finn.no/recommerce/forsale/item/418931943,Bianchi 928 full karbon selges,9990.0,12009.042,-16.812681590263328,ok_deal,3.0,5,3,1,0,0,16.0,55.0,Pent brukt - I god stand,Bianchi,Shimano Dura-Ace
440816137,https://www.finn.no/recommerce/forsale/item/440816137,Ridley Falcn Ultegra di2 Medium,55000.0,35811.715,53.58102855440002,bad_deal,3.0,4,3,0,1,1,5.0,54.0,Pent brukt - I god stand,Ridley,Shimano Ultegra Di2
451769932,https://www.finn.no/recommerce/forsale/item/451769932,Selger Giant propel advanced 1 2025 *Medium*,38600.0,39894.504,-3.2448176553141668,ok_deal,3.0,3,3,1,1,1,1.0,54.0,,Giant,Shimano 105 Di2
423019073,https://www.finn.no/recommerce/forsale/item/423019073,"""Ny"" Eddy Merckx EM525 DISC. Toppsykkel FFWD karbon Shimano Ultegra S (53)",28999.0,22871.709,26.7898258928133,bad_deal,5.0,4,3,1,1,0,5.0,53.0,Helt ny - Uåpnet/med lapp,Eddy Merckx,Shimano Ultegra
451730550,https://www.finn.no/recommerce/forsale/item/451730550,Scott,6000.0,8683.209,-30.901121799593913,good_deal,3.0,0,3,0,0,0,12.0,54.0,Pent brukt - I god stand,Scott,
450717865,https://www.finn.no/recommerce/forsale/item/450717865,Bianchi oltre xr4 2019,35000.0,26655.422,31.305368806885557,bad_deal,3.0,5,3,1,1,0,7.0,54.0,Pent brukt - I god stand,Bianchi,Campagnolo Super Record 2x11
451722411,https://www.finn.no/recommerce/forsale/item/451722411,Svært sjelden Peugeot Ventoux 1987,7500.0,7670.8457,-2.2272081819531286,ok_deal,3.0,0,1,0,0,0,39.0,54.0,Pent brukt - I god stand,Peugeot,
311883905,https://www.finn.no/recommerce/forsale/item/311883905,Strøkent rammesett Cannondale Supersix Hi-Mod 52 cm,10000.0,11785.983,-15.153452521189474,ok_deal,3.0,0,3,1,0,0,7.0,52.0,Pent brukt - I god stand,Cannondale,
451691726,https://www.finn.no/recommerce/forsale/item/451691726,Cannondale Supersix Hi-Mod 52 cm,30000.0,14005.977,114.19427532331343,bad_deal,3.0,4,3,1,0,0,5.0,52.0,Pent brukt - I god stand,Cannondale,Shimano Ultegra
451693491,https://www.finn.no/recommerce/forsale/item/451693491,Trek Émonda sl5,23000.0,19767.268,16.353967027048444,ok_deal,3.0,3,3,1,0,0,4.0,54.0,Pent brukt - I god stand,Trek,Shimano 105
422931139,https://www.finn.no/recommerce/forsale/item/422931139,temposykkel / triatlonsykkel,25000.0,10514.512,137.76662833918152,bad_deal,4.0,0,1,0,0,0,5.0,54.0,Som ny - Ikke synlig brukt,,
451679588,https://www.finn.no/recommerce/forsale/item/451679588,Orbea Orca m20iltd landeveissykkel,47990.0,34511.36,39.05566419027793,bad_deal,3.0,4,3,1,0,1,1.0,53.0,Pent brukt - I god stand,Orbea,Shimano Ultegra Di2 R8150
451665160,https://www.finn.no/recommerce/forsale/item/451665160,Retro Peugeot landeveissykkel,7500.0,8503.326,-11.799220112166585,ok_deal,3.0,0,1,0,0,0,5.0,54.0,Pent brukt - I god stand,Peugeot,
432478335,https://www.finn.no/recommerce/forsale/item/432478335,Wilier Cento10SL di2(2023)-Unaas karbonhjul,45000.0,45262.613,-0.5801991140418473,ok_deal,3.0,4,4,1,1,1,3.0,56.0,Pent brukt - I god stand,Wilier,Shimano Ultegra Di2
429193236,https://www.finn.no/recommerce/forsale/item/429193236,Merida Reacto 8000 2025 - 54,39000.0,37172.19,4.917139734308693,ok_deal,3.0,4,2,0,1,1,1.0,54.0,Pent brukt - I god stand,Merida,Shimano Ultegra Di2
416068946,https://www.finn.no/recommerce/forsale/item/416068946,Gavia Verona Landeveissykkel i XL størrelse til salgs,13500.0,20751.502,-34.944467969138906,good_deal,4.0,4,1,1,0,0,7.0,58.0,Som ny - Ikke synlig brukt,Gavia,Shimano Ultegra
451620488,https://www.finn.no/recommerce/forsale/item/451620488,Canyon aeroad cf slx 7 speed M,50000.0,35653.727,40.23779509373691,bad_deal,5.0,3,3,1,0,1,5.0,54.0,Helt ny - Uåpnet/med lapp,Canyon,SRAM Rival AXS
451606000,https://www.finn.no/recommerce/forsale/item/451606000,"Trek Domane SL6, 52",25000.0,12707.054,96.74112165341239,bad_deal,3.0,3,3,0,0,0,5.0,52.0,Pent brukt - I god stand,Trek,Shimano 105
400818403,https://www.finn.no/recommerce/forsale/item/400818403,MIYATA Nine Twelve,6900.0,8503.326,-18.85528250319326,ok_deal,3.0,0,1,0,0,0,5.0,54.0,Pent brukt - I god stand,Miyata,
413787617,https://www.finn.no/recommerce/forsale/item/413787617,Carbon Landeveis sykkel merke Wheeler,10000.0,8698.834,14.957935948222229,ok_deal,3.0,0,1,1,0,0,5.0,54.0,Pent brukt - I god stand,Wheeler,
451576729,https://www.finn.no/recommerce/forsale/item/451576729,Merida Scultura 9000-E - Ultra Light Carbon Frameset,8700.0,9191.976,-5.352229032137087,ok_deal,3.0,0,2,1,0,0,5.0,52.0,,Merida,
451576156,https://www.finn.no/recommerce/forsale/item/451576156,Battaglin C12 selges,8000.0,13682.275,-41.53019310310371,good_deal,3.0,5,1,1,0,0,5.0,56.0,Pent brukt - I god stand,Battaglin,SRAM Red 2x10
442563968,https://www.finn.no/recommerce/forsale/item/442563968,Bianchi Nirone 7 Alu&Carbon,8200.0,14737.817,-44.3608250325928,good_deal,4.0,4,3,0,0,0,5.0,54.0,Som ny - Ikke synlig brukt,Bianchi,Shimano Ultegra 2x10
438417793,https://www.finn.no/recommerce/forsale/item/438417793,"Cervélo Caledonia-5 Str M 54, med shimano Ultegra Di2 12-delt",54999.0,19564.016,181.12326760626374,bad_deal,2.0,4,1,1,0,1,5.0,54.0,Godt brukt - Synlig brukt,Cervélo,Shimano Ultegra Di2
426292465,https://www.finn.no/recommerce/forsale/item/426292465,Canyon Ultimate CF SL 7 selges,17000.0,9090.196,87.01466348372179,bad_deal,2.0,3,3,1,0,0,5.0,54.0,Godt brukt - Synlig brukt,Canyon,Shimano 105 R7000
